Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1340000,0.16948402,35.68131868131868,8.110605,9.741579793285633,9.741579793285633,0.79692954,0.07539536,9.965753e-05,0.13321915,0.0016676355,1.0
1350000,0.1928236,34.6,8.076436,9.63722271328827,9.63722271328827,0.6831837,0.07110122,9.826159e-05,0.13275383,0.0016444164,1.0
1360000,0.2002434,39.468992248062015,7.912902,9.327726223325545,9.327726223325545,1.8521324,0.06440647,9.686162e-05,0.13228717,0.0016211302,1.0
1370000,0.20318092,39.50396825396825,7.980287,9.581865725192158,9.581865725192158,0.85006,0.06473407,9.530576e-05,0.13176855,0.001595251,1.0
1380000,0.18469472,37.5703125,7.9165535,9.670744617335528,9.670744617335528,0.95465565,0.06967385,9.375344e-05,0.13125111,0.0015694307,1.0
1390000,0.1907175,35.670411985018724,7.930005,9.676611808857668,9.676611808857668,0.98711634,0.06925639,9.219839e-05,0.13073276,0.001543565,1.0
1400000,0.20262317,42.394067796610166,7.7676663,9.418317871968798,9.418317871968798,1.1357639,0.058107544,9.064187e-05,0.13021393,0.001517675,1.0
1410000,0.19276816,37.971774193548384,7.770432,9.581568856265337,9.581568856265337,1.110321,0.05856567,8.9245244e-05,0.12974839,0.0014944444,1.0
1420000,0.21079932,39.295719844357976,7.8188663,9.602412607361371,9.602412607361371,0.93150985,0.06667744,8.7845154e-05,0.12928168,0.0014711563,1.0
1430000,0.21489482,38.18181818181818,7.7666197,9.69218258973625,9.69218258973625,0.91122913,0.06757207,8.628788e-05,0.1287626,0.0014452536,1.0
1440000,0.19173998,33.86971830985915,7.974758,9.73408429204372,9.73408429204372,0.87289506,0.07610788,8.472503e-05,0.12824164,0.0014192582,1.0
1450000,0.22634451,39.85355648535565,7.8874173,9.444180684474608,9.444180684474608,1.1191347,0.06701594,8.316911e-05,0.12772301,0.001393378,1.0
1460000,0.20529662,35.93478260869565,7.9335203,9.577478348075047,9.577478348075047,1.0758952,0.069510184,8.176542e-05,0.12725511,0.0013700301,1.0
1470000,0.2316333,39.562248995983936,7.7997346,9.462232093811036,9.462232093811036,1.209172,0.06997253,8.036749e-05,0.12678914,0.001346778,1.0
1480000,0.20549892,35.411552346570396,8.095255,9.575369691179283,9.575369691179283,1.6601946,0.06687101,7.8818426e-05,0.12627278,0.0013210118,1.0
1490000,0.20689157,33.661921708185055,8.103624,9.836201751518503,9.836201751518503,0.6173381,0.07014622,7.726844e-05,0.12575611,0.0012952304,1.0
1500000,0.22664827,35.94525547445255,8.096628,9.659099864154836,9.659099864154836,0.7627274,0.062712386,7.57223e-05,0.12524073,0.0012695129,1.0
1510000,0.19239552,35.411552346570396,8.079355,9.764908968062281,9.764908968062281,0.5628916,0.08222691,7.416309e-05,0.124721006,0.0012435777,1.0
1520000,0.19233374,35.260223048327134,8.10641,9.876949272412793,9.876949272412793,0.50914264,0.07388436,7.2765986e-05,0.1242553,0.0012203394,1.0
1530000,0.18641056,35.88363636363636,8.096167,9.743701928366315,9.743701928366315,0.5437628,0.0690322,7.137236e-05,0.12379076,0.0011971588,1.0
1540000,0.17710981,37.052830188679245,8.0937,9.663907355831977,9.663907355831977,1.0970919,0.06260874,6.9819056e-05,0.12327299,0.0011713221,1.0
1550000,0.1627265,35.22140221402214,8.1041765,9.73685370886018,9.73685370886018,0.75710523,0.07901162,6.8270194e-05,0.122756705,0.0011455594,1.0
1560000,0.17374253,39.330677290836654,7.9575033,9.663686676269984,9.663686676269984,1.053781,0.07264004,6.672209e-05,0.12224068,0.0011198093,1.0
1570000,0.1544571,34.597122302158276,8.073929,9.811075402844336,9.811075402844336,0.44209084,0.06401403,6.517293e-05,0.121724285,0.0010940415,1.0
1580000,0.17292507,34.02150537634409,8.143013,9.722494089560543,9.722494089560543,0.49252707,0.0683507,6.3771e-05,0.12125697,0.0010707229,1.0
1590000,0.16901934,37.52123552123552,8.016865,9.588674433414752,9.588674433414752,1.4015024,0.066521265,6.236364e-05,0.120787844,0.0010473137,1.0
1600000,0.15429321,37.43076923076923,7.993998,9.719341133191035,9.719341133191035,0.73740923,0.07075972,6.0812577e-05,0.12027083,0.0010215144,1.0
1610000,0.15886539,37.1875,7.951361,9.756988433838355,9.756988433838355,0.6947393,0.07068003,5.9253325e-05,0.11975108,0.000995579,1.0
1620000,0.14742123,35.02389078498293,8.19638,9.745385590205792,9.745385590205792,0.6695012,0.07231541,5.76956e-05,0.11923184,0.00096966873,1.0
1630000,0.14671248,32.62589928057554,8.210513,9.882009731578654,9.882009731578654,0.34517378,0.06490837,5.61465e-05,0.118715465,0.00094390195,1.0
1640000,0.1627675,38.428030303030305,8.147292,9.639037390475842,9.639037390475842,0.62221074,0.060514845,5.47496e-05,0.11824984,0.00092066685,1.0
1650000,0.14298645,35.356617647058826,8.152851,9.695670469330686,9.695670469330686,0.6639757,0.07628213,5.334629e-05,0.11778207,0.0008973253,1.0
1660000,0.14989337,34.90592334494774,8.254518,9.777059313208383,9.777059313208383,0.5663478,0.07317914,5.1792955e-05,0.11726429,0.0008714882,1.0
1670000,0.14782771,33.15017064846416,8.274825,9.887608727497453,9.887608727497453,0.600428,0.07531777,5.0237937e-05,0.11674595,0.0008456229,1.0
1680000,0.1587308,33.24657534246575,8.334201,9.78444305470545,9.78444305470545,0.52426434,0.07035065,4.868769e-05,0.116229214,0.0008198371,1.0
1690000,0.15669614,34.30434782608695,8.233381,9.883515879294299,9.883515879294299,0.31214756,0.063896574,4.7135665e-05,0.11571185,0.00079402176,1.0
1700000,0.15827608,33.8421052631579,8.262378,9.728566847404121,9.728566847404121,0.4135679,0.06859377,4.5734145e-05,0.11524469,0.0007707099,1.0
1710000,0.17765051,36.22140221402214,8.197138,9.76701229920282,9.76701229920282,0.737672,0.0641196,4.4333756e-05,0.1147779,0.00074741663,1.0
1720000,0.16318561,34.81294964028777,8.252789,9.795751592538263,9.795751592538263,0.5920077,0.06134628,4.2783326e-05,0.114261076,0.00072162796,1.0
1730000,0.14890078,34.29370629370629,8.211891,9.779023385912804,9.779023385912804,0.36066493,0.076399334,4.123977e-05,0.11374656,0.0006959533,1.0
1740000,0.16085665,34.66171003717472,8.2034445,9.73394063259146,9.73394063259146,0.8805747,0.06480363,3.969333e-05,0.113231085,0.0006702309,1.0
1750000,0.15963247,39.552,7.9930325,9.649890776693821,9.649890776693821,0.742746,0.07179944,3.8141032e-05,0.11271365,0.000644411,1.0
1760000,0.17402235,36.92936802973978,8.06763,9.533068231379676,9.533068231379676,1.0061994,0.06366729,3.674986e-05,0.112249926,0.0006212712,1.0
1770000,0.18265942,33.310580204778155,8.199209,9.461886699811942,9.461886699811942,1.8688368,0.06684812,3.535629e-05,0.1117854,0.00059809146,1.0
1780000,0.15846601,33.50694444444444,8.212455,9.734599851149175,9.734599851149175,0.91870433,0.07106057,3.3805347e-05,0.11126842,0.0005722941,1.0
